service,num_cuad,perc_not_comp-1,perc_not_comp-2,perc_not_comp-3,perc_not_comp-9,perc_reprog-1,perc_reprog-2,perc_reprog-3,perc_reprog-9,dpy_1_Pozo.BM,perc_completed_corr_Pozo.BM,dpy_corr_Pozo.BM,total_work_load_py,task_completed_time_py,task_not_completed_time_py,total_ava_time_py,overtime_py,ontime_py,freetime_py
Recorredores,8,0,0,0,0,0.438095238095238,0.115384615384615,0,0.142857142857143,96.9651321808086,1,16.2263940112251,55.6666666666667,55.6666666666667,0,16704,0,55.6666666666667,16648.3333333333
Recorredores,9,0,0,0,0,0.438095238095238,0.115384615384615,0,0.142857142857143,96.9651321808086,1,16.2263940112251,55.6666666666667,55.6666666666667,0,16704,0,55.6666666666667,16648.3333333333
Recorredores,10,0,0,0,0,0.438095238095238,0.115384615384615,0,0.142857142857143,96.9651321808086,1,16.2263940112251,55.6666666666667,55.6666666666667,0,16704,0,55.6666666666667,16648.3333333333
Recorredores,11,0,0,0,0,0.438095238095238,0.115384615384615,0,0.142857142857143,96.9651321808086,1,16.2263940112251,55.6666666666667,55.6666666666667,0,16704,0,55.6666666666667,16648.3333333333
Recorredores,12,0,0,0,0,0.438095238095238,0.115384615384615,0,0.142857142857143,96.9651321808086,1,16.2263940112251,55.6666666666667,55.6666666666667,0,16704,0,55.6666666666667,16648.3333333333
Recorredores,1,0,0,0,0,0.376623376623377,0.238095238095238,0,0.416666666666667,139.336610169255,1,21.3852483929238,83.0833333333333,83.0833333333333,0,2088,0,83.0833333333333,2004.91666666667
Recorredores,2,0,0,0,0,0.363636363636364,0.19047619047619,0,0.25,134.215082391476,1,21.0102483929238,83.0833333333333,83.0833333333333,0,4176,0,83.0833333333333,4092.91666666667
Recorredores,3,0,0,0,0,0.363636363636364,0.142857142857143,0,0.0833333333333333,132.51716572481,1,21.0102483929238,83.0833333333333,83.0833333333333,0,6264,0,83.0833333333333,6180.91666666667
Recorredores,4,0,0,0,0,0.363636363636364,0.142857142857143,0,0.0833333333333333,131.739387947032,1,21.0102483929238,83.0833333333333,83.0833333333333,0,8352,0,83.0833333333333,8268.91666666667
Recorredores,5,0,0,0,0,0.363636363636364,0.142857142857143,0,0.0833333333333333,131.388693502587,1,21.0102483929238,83.0833333333333,83.0833333333333,0,10440,0,83.0833333333333,10356.9166666667
Recorredores,6,0,0,0,0,0.363636363636364,0.142857142857143,0,0.0833333333333333,131.187304613698,1,21.0102483929238,83.0833333333333,83.0833333333333,0,12528,0,83.0833333333333,12444.9166666667
Recorredores,7,0,0,0,0,0.363636363636364,0.142857142857143,0,0.0833333333333333,131.097026835921,1,21.0102483929238,83.0833333333333,83.0833333333333,0,14616,0,83.0833333333333,14532.9166666667
Recorredores,8,0,0,0,0,0.363636363636364,0.142857142857143,0,0.0833333333333333,131.062304613698,1,21.0102483929238,83.0833333333333,83.0833333333333,0,16704,0,83.0833333333333,16620.9166666667
Recorredores,9,0,0,0,0,0.363636363636364,0.142857142857143,0,0.0833333333333333,131.041471280365,1,21.0102483929238,83.0833333333333,83.0833333333333,0,18792,0,83.0833333333333,18708.9166666667
Recorredores,10,0,0,0,0,0.363636363636364,0.142857142857143,0,0.0833333333333333,131.034526835921,1,21.0102483929238,83.0833333333333,83.0833333333333,0,20880,0,83.0833333333333,20796.9166666667
Recorredores,11,0,0,0,0,0.363636363636364,0.142857142857143,0,0.0833333333333333,131.027582391476,1,21.0102483929238,83.0833333333333,83.0833333333333,0,22968,0,83.0833333333333,22884.9166666667
Recorredores,12,0,0,0,0,0.363636363636364,0.142857142857143,0,0.0833333333333333,131.027582391476,1,21.0102483929238,83.0833333333333,83.0833333333333,0,25056,0,83.0833333333333,24972.9166666667
Recorredores,1,0,0,0,0,0.368932038834951,0.224137931034483,0,0.411764705882353,183.190147242304,1,27.8086975013009,110.25,110.25,0,2088,0,110.25,1977.75
Recorredores,2,0,0,0,0,0.364077669902913,0.206896551724138,0,0.294117647058824,174.547786131192,1,27.2670308346342,110.25,110.25,0,4176,0,110.25,4065.75
Recorredores,3,0,0,0,0,0.330097087378641,0.172413793103448,0,0.294117647058824,171.985286131192,1,27.2670308346342,110.25,110.25,0,6264,0,110.25,6153.75
Recorredores,4,0,0,0,0,0.320388349514563,0.172413793103448,0,0.294117647058824,170.749175020081,1,27.2670308346342,110.25,110.25,0,8352,0,110.25,8241.75
Recorredores,5,0,0,0,0,0.315533980582524,0.155172413793103,0,0.294117647058824,170.113758353414,1,27.2670308346342,110.25,110.25,0,10440,0,110.25,10329.75
Recorredores,6,0,0,0,0,0.315533980582524,0.155172413793103,0,0.235294117647059,169.763063908969,1,27.2670308346342,110.25,110.25,0,12528,0,110.25,12417.75
Recorredores,7,0,0,0,0,0.315533980582524,0.155172413793103,0,0.176470588235294,169.56167502008,1,27.2670308346342,110.25,110.25,0,14616,0,110.25,14505.75
Recorredores,8,0,0,0,0,0.315533980582524,0.155172413793103,0,0.176470588235294,169.471397242303,1,27.2670308346342,110.25,110.25,0,16704,0,110.25,16593.75
Recorredores,9,0,0,0,0,0.315533980582524,0.155172413793103,0,0.176470588235294,169.43667502008,1,27.2670308346342,110.25,110.25,0,18792,0,110.25,18681.75
Recorredores,10,0,0,0,0,0.315533980582524,0.155172413793103,0,0.176470588235294,169.401952797858,1,27.2670308346342,110.25,110.25,0,20880,0,110.25,20769.75
Recorredores,11,0,0,0,0,0.315533980582524,0.155172413793103,0,0.176470588235294,169.381119464525,1,27.2670308346342,110.25,110.25,0,22968,0,110.25,22857.75
Recorredores,12,0,0,0,0,0.315533980582524,0.155172413793103,0,0.176470588235294,169.37417502008,1,27.2670308346342,110.25,110.25,0,25056,0,110.25,24945.75
Recorredores,1,0,0,0,0,0.350746268656716,0.263888888888889,0,0.476190476190476,239.26412698099,1,36.1196550475433,142.416666666667,142.416666666667,0,2088,0,142.416666666667,1945.58333333333
Recorredores,2,0,0,0,0,0.343283582089552,0.208333333333333,0,0.285714285714286,225.479404758767,1,35.3939606030989,142.416666666667,142.416666666667,0,4176,0,142.416666666667,4033.58333333333
Recorredores,3,0,0,0,0,0.32089552238806,0.208333333333333,0,0.285714285714286,221.576626980989,1,35.3939606030989,142.416666666667,142.416666666667,0,6264,0,142.416666666667,6121.58333333333
Recorredores,4,0,0,0,0,0.298507462686567,0.180555555555556,0,0.238095238095238,219.677321425433,1,35.3939606030989,142.416666666667,142.416666666667,0,8352,0,142.416666666667,8209.58333333333
Recorredores,5,0,0,0,0,0.294776119402985,0.166666666666667,0,0.238095238095238,218.673849203211,1,35.3939606030989,142.416666666667,142.416666666667,0,10440,0,142.416666666667,10297.5833333333
Recorredores,6,0,0,0,0,0.294776119402985,0.166666666666667,0,0.19047619047619,218.080099203211,1,35.3939606030989,142.416666666667,142.416666666667,0,12528,0,142.416666666667,12385.5833333333
Recorredores,7,0,0,0,0,0.294776119402985,0.166666666666667,0,0.142857142857143,217.705099203211,1,35.3939606030989,142.416666666667,142.416666666667,0,14616,0,142.416666666667,14473.5833333333
Recorredores,8,0,0,0,0,0.294776119402985,0.166666666666667,0,0.142857142857143,217.493293647655,1,35.3939606030989,142.416666666667,142.416666666667,0,16704,0,142.416666666667,16561.5833333333
Recorredores,9,0,0,0,0,0.294776119402985,0.166666666666667,0,0.142857142857143,217.399543647655,1,35.3939606030989,142.416666666667,142.416666666667,0,18792,0,142.416666666667,18649.5833333333
Recorredores,10,0,0,0,0,0.294776119402985,0.166666666666667,0,0.142857142857143,217.337043647655,1,35.3939606030989,142.416666666667,142.416666666667,0,20880,0,142.416666666667,20737.5833333333
Recorredores,11,0,0,0,0,0.294776119402985,0.166666666666667,0,0.142857142857143,217.288432536544,1,35.3939606030989,142.416666666667,142.416666666667,0,22968,0,142.416666666667,22825.5833333333
Recorredores,12,0,0,0,0,0.294776119402985,0.166666666666667,0,0.142857142857143,217.253710314322,1,35.3939606030989,142.416666666667,142.416666666667,0,25056,0,142.416666666667,24913.5833333333
Recorredores,1,0,0,0,0,0.338461538461538,0.284090909090909,0,0.4,293.611975112521,1,40.7219642971953,172.75,172.75,0,2088,0,172.75,1915.25
Recorredores,2,0,0,0,0,0.323076923076923,0.215909090909091,0,0.24,274.584197334741,1,39.7566865194174,172.75,172.75,0,4176,0,172.75,4003.25
Recorredores,3,0,0,0,0,0.316923076923077,0.215909090909091,0,0.24,269.000864001407,1,39.7150198527507,172.75,172.75,0,6264,0,172.75,6091.25
Recorredores,4,0,0,0,0,0.301538461538462,0.215909090909091,0,0.24,266.52169733474,1,39.6837698527507,172.75,172.75,0,8352,0,172.75,8179.25
Recorredores,5,0,0,0,0,0.28,0.193181818181818,0,0.24,265.073780668073,1,39.6837698527507,172.75,172.75,0,10440,0,172.75,10267.25
Recorredores,6,0,0,0,0,0.28,0.181818181818182,0,0.2,264.195308445851,1,39.6837698527507,172.75,172.75,0,12528,0,172.75,12355.25
Recorredores,7,0,0,0,0,0.28,0.181818181818182,0,0.16,263.660586223628,1,39.6837698527507,172.75,172.75,0,14616,0,172.75,14443.25
Recorredores,8,0,0,0,0,0.28,0.181818181818182,0,0.12,263.302947334739,1,39.6837698527507,172.75,172.75,0,16704,0,172.75,16531.25
Recorredores,9,0,0,0,0,0.28,0.181818181818182,0,0.12,263.094614001406,1,39.6837698527507,172.75,172.75,0,18792,0,172.75,18619.25
Recorredores,10,0,0,0,0,0.28,0.181818181818182,0,0.12,262.997391779184,1,39.6837698527507,172.75,172.75,0,20880,0,172.75,20707.25
Recorredores,11,0,0,0,0,0.28,0.181818181818182,0,0.12,262.91405844585,1,39.6837698527507,172.75,172.75,0,22968,0,172.75,22795.25
Recorredores,12,0,0,0,0,0.28,0.181818181818182,0,0.12,262.865447334739,1,39.6837698527507,172.75,172.75,0,25056,0,172.75,24883.25
Recorredores,1,0.346938775510204,1,1,1,0.82373595505618,NA,NA,NA,297191.196995705,1,891.221034793028,4082.58333333333,2695.83333333333,1386.75,2088,14.0000000001076,2681.83333333323,-593.833333333225
Recorredores,1,0.346938775510204,1,1,1,0.82373595505618,NA,NA,NA,297191.196995705,1,891.221034793028,4082.58333333333,2695.83333333333,1386.75,2088,14.0000000001076,2681.83333333323,-593.833333333225
Recorredores,2,0.00917220820912635,0.0625,0,0.0805555555555556,0.510992825734784,0.837037037037037,1,0.74773413897281,10893.8364111749,1,875.932840348589,4082.58333333333,4031.08333333333,51.5,4176,2.66666666668789,4028.41666666665,147.583333333355
Recorredores,3,0,0,0,0,0.352900710846136,0.569444444444444,0.6,0.534722222222222,8209.95362956836,1,936.300895904114,4082.58333333333,4082.58333333333,0,6264,1.25000000001148,4081.33333333332,2182.66666666668
Recorredores,1,0.346938775510204,1,1,1,0.82373595505618,NA,NA,NA,297191.196995705,1,891.221034793028,4082.58333333333,2695.83333333333,1386.75,2088,14.0000000001076,2681.83333333323,-593.833333333225
